ward_id,district_id,province_id,name,type,legacy_alias
osm_ward_19437789,,22,Hải Anh,xã,
osm_ward_19437790,,22,Hải Xuân,xã,
osm_ward_19437791,,22,Hải Tiến,xã,
osm_ward_19437792,,22,Hải Quang,xã,
osm_ward_19437793,,22,Hải Hưng,xã,
osm_ward_19437794,,22,Hải Hậu,xã,
osm_ward_19440107,,23,Tân Thành,xã,Quảng Bình
osm_ward_19440108,,23,Ái Tử,xã,Quảng Trị
osm_ward_19446382,,01,Đan Phượng,xã,
osm_ward_19446383,,01,Dương Hòa,xã,
osm_ward_19446384,,01,Chương Mỹ,phường,
osm_ward_19446385,,01,Phú Nghĩa,xã,
osm_ward_19446386,,01,Xuân Mai,xã,
osm_ward_19446782,,14,Yên Hòa,xã,
osm_ward_19446783,,14,Xuân Lộc,xã,
osm_ward_19446784,,14,Vũ Quang,xã,
osm_ward_19446785,,14,Việt Xuyên,xã,
osm_ward_19446786,,14,Tùng Lộc,xã,
osm_ward_19446787,,14,Tứ Mỹ,xã,
osm_ward_19446788,,14,Trường Lưu,xã,
osm_ward_19446789,,14,Toàn Lưu,xã,
osm_ward_19446790,,14,Tiên Điền,xã,
osm_ward_19446791,,14,Thượng Đức,xã,
osm_ward_19446792,,14,Thiên Cầm,xã,
osm_ward_19446793,,14,Thạch Xuân,xã,
osm_ward_19446794,,14,Thạch Lạc,xã,
osm_ward_19446795,,14,Thạch Khê,xã,
osm_ward_19446796,,14,Thạch Hà,xã,
osm_ward_19446797,,14,Sơn Tiến,xã,
osm_ward_19446798,,14,Sơn Tây,xã,
osm_ward_19446799,,14,Sơn Kim 2,xã,
osm_ward_19446800,,14,Sơn Kim 1,xã,
osm_ward_19446801,,14,Sơn Hồng,xã,
osm_ward_19446802,,14,Sơn Giang,xã,
osm_ward_19446803,,14,Phúc Trạch,xã,
osm_ward_19446804,,14,Nghi Xuân,xã,
osm_ward_19446805,,14,Mai Phụ,xã,
osm_ward_19446806,,14,Mai Hoa,xã,
osm_ward_19446807,,14,Lộc Hà,xã,
osm_ward_19446808,,14,Kỳ Xuân,xã,
osm_ward_19446809,,14,Kỳ Văn,xã,
osm_ward_19446810,,14,Kỳ Thượng,xã,
osm_ward_19446811,,14,Kỳ Lạc,xã,
osm_ward_19446812,,14,Kỳ Khang,xã,
osm_ward_19446813,,14,Kỳ Hoa,xã,
osm_ward_19446814,,14,Kỳ Anh,xã,
osm_ward_19446815,,14,Kim Hoa,xã,
osm_ward_19446816,,14,Hương Xuân,xã,
osm_ward_19446817,,14,Hương Sơn,xã,
osm_ward_19446818,,14,Hương Phố,xã,
osm_ward_19446819,,14,Hương Khê,xã,
osm_ward_19446820,,14,Hương Đô,xã,
osm_ward_19446821,,14,Hương Bình,xã,
osm_ward_19446822,,14,Hồng Lộc,xã,
osm_ward_19446823,,14,Hà Linh,xã,
osm_ward_19446824,,14,Gia Hanh,xã,
osm_ward_19446825,,14,Đức Thọ,xã,
osm_ward_19446826,,14,Đức Thịnh,xã,
osm_ward_19446827,,14,Đức Quang,xã,
osm_ward_19446828,,14,Đức Minh,xã,
osm_ward_19446829,,14,Đức Đồng,xã,
osm_ward_19446830,,14,Đồng Tiến,xã,
osm_ward_19446831,,14,Đồng Lộc,xã,
osm_ward_19446832,,14,Đông Kinh,xã,
osm_ward_19446833,,14,Đan Hải,xã,
osm_ward_19446834,,14,Cổ Đạm,xã,
osm_ward_19446835,,14,Can Lộc,xã,
osm_ward_19446836,,14,Cẩm Xuyên,xã,
osm_ward_19446837,,14,Cẩm Trung,xã,
osm_ward_19446838,,14,Cẩm Lạc,xã,
osm_ward_19446839,,14,Cẩm Hưng,xã,
osm_ward_19446840,,14,Cẩm Duệ,xã,
osm_ward_19446841,,14,Cẩm Bình,xã,
osm_ward_19449211,,22,Thiên Trường,phường,
osm_ward_19449392,,22,Chất Bình,xã,
osm_ward_19449393,,22,Kim Sơn,xã,
osm_ward_19449394,,22,Quang Thiện,xã,
osm_ward_19449395,,22,Phát Diệm,xã,
osm_ward_19449396,,22,Lai Thành,xã,
osm_ward_19449397,,22,Định Hóa,xã,
osm_ward_19449398,,22,Bình Minh,xã,
osm_ward_19449399,,22,Kim Đông,xã,
osm_ward_19463170,,21,Hồng Châu,phường,
osm_ward_19463171,,21,Phố Hiến,phường,
osm_ward_19465639,,22,Nam Định,phường,
osm_ward_19465642,,22,Đông A,phường,
osm_ward_19465643,,22,Mỹ Lộc,phường,
osm_ward_19465645,,22,Trường Thi,phường,
osm_ward_19465646,,22,Vị Khê,phường,
osm_ward_19468560,,13,Yên Xuân,xã,
osm_ward_19468561,,13,Yên Trung,xã,
osm_ward_19468562,,13,Yên Thành,xã,
osm_ward_19468563,,13,Yên Na,xã,
osm_ward_19468564,,13,Yên Hòa,xã,
osm_ward_19468565,,13,Xuân Lâm,xã,
osm_ward_19468566,,13,Vĩnh Tường,xã,
osm_ward_19468567,,13,Vinh Phú,phường,
osm_ward_19468568,,13,Vinh Lộc,phường,
osm_ward_19468569,,13,Vinh Hưng,phường,
osm_ward_19468570,,13,Vân Tụ,xã,
osm_ward_19468571,,13,Văn Kiều,xã,
osm_ward_19468572,,13,Văn Hiến,xã,
osm_ward_19468573,,13,Vân Du,xã,
osm_ward_19468574,,13,Vạn An,xã,
osm_ward_19468575,,13,Tương Dương,xã,
osm_ward_19468576,,13,Trường Vinh,phường,
osm_ward_19468577,,13,Trung Lộc,xã,
osm_ward_19468578,,13,Tri Lễ,xã,
osm_ward_19468579,,13,Tiền Phong,xã,
osm_ward_19468580,,13,Tiên Đồng,xã,
osm_ward_19468581,,13,Thuần Trung,xã,
osm_ward_19468582,,13,Thông Thụ,xã,
osm_ward_19468583,,13,Thiên Nhẫn,xã,
osm_ward_19468584,,13,Thành Vinh,phường,
osm_ward_19468585,,13,Thành Bình Thọ,xã,
osm_ward_19468586,,13,Thần Lĩnh,xã,
osm_ward_19468587,,13,Thái Hòa,phường,
osm_ward_19468588,,13,Tây Hiếu,phường,
osm_ward_19468589,,13,Tân Phú,xã,
osm_ward_19468590,,13,Tân Mai,phường,
osm_ward_19468591,,13,Tân Kỳ,xã,
osm_ward_19468592,,13,Tân Châu,xã,
osm_ward_19468593,,13,Tân An,xã,
osm_ward_19468594,,13,Tam Thái,xã,
osm_ward_19468595,,13,Tam Quang,xã,
osm_ward_19468596,,13,Tam Hợp,xã,
osm_ward_19468597,,13,Tam Đồng,xã,
osm_ward_19468598,,13,Sơn Lâm,xã,
osm_ward_19468599,,13,Quỳnh Văn,xã,
osm_ward_19468600,,13,Quỳnh Thắng,xã,
osm_ward_19468601,,13,Quỳnh Tam,xã,
osm_ward_19468602,,13,Quỳnh Sơn,xã,
osm_ward_19468603,,13,Quỳnh Phú,xã,
osm_ward_19468604,,13,Quỳnh Mai,phường,
osm_ward_19468605,,13,Quỳnh Lưu,xã,
osm_ward_19468606,,13,Quỳnh Anh,xã,
osm_ward_19468607,,13,Quỳ Hợp,xã,
osm_ward_19468608,,13,Quỳ Châu,xã,
osm_ward_19468609,,13,Quế Phong,xã,
osm_ward_19468610,,13,Quang Đồng,xã,
osm_ward_19468611,,13,Quảng Châu,xã,
osm_ward_19468612,,13,Quan Thành,xã,
osm_ward_19468613,,13,Phúc Lộc,xã,
osm_ward_19468614,,13,Nhôn Mai,xã,
osm_ward_19468615,,13,Nhân Hòa,xã,
osm_ward_19468616,,13,Nghĩa Thọ,xã,
osm_ward_19468617,,13,Nghĩa Mai,xã,
osm_ward_19468618,,13,Nghĩa Lộc,xã,
osm_ward_19468619,,13,Nghĩa Lâm,xã,
osm_ward_19468620,,13,Nghĩa Khánh,xã,
osm_ward_19468621,,13,Nghĩa Hưng,xã,
osm_ward_19468622,,13,Nghĩa Hành,xã,
osm_ward_19468623,,13,Nghĩa Đồng,xã,
osm_ward_19468624,,13,Nghĩa Đàn,xã,
osm_ward_19468625,,13,Nghi Lộc,xã,
osm_ward_19468626,,13,Nga My,xã,
osm_ward_19468627,,13,Nam Đàn,xã,
osm_ward_19468628,,13,Nậm Cắn,xã,
osm_ward_19468629,,13,Na Ngoi,xã,
osm_ward_19468630,,13,Na Loi,xã,
osm_ward_19468631,,13,Mỹ Lý,xã,
osm_ward_19468632,,13,Mường Xén,xã,
osm_ward_19468633,,13,Mường Típ,xã,
osm_ward_19468634,,13,Mường Quàng,xã,
osm_ward_19468635,,13,Mường Lống,xã,
osm_ward_19468636,,13,Mường Ham,xã,
osm_ward_19468637,,13,Mường Chọng,xã,
osm_ward_19468638,,13,Môn Sơn,xã,
osm_ward_19468639,,13,Minh Hợp,xã,
osm_ward_19468640,,13,Minh Châu,xã,
osm_ward_19468641,,13,Mậu Thạch,xã,
osm_ward_19468642,,13,Lương Sơn,xã,
osm_ward_19468643,,13,Lượng Minh,xã,
osm_ward_19468644,,13,Lam Thành,xã,
osm_ward_19468645,,13,Kim Liên,xã,
osm_ward_19468646,,13,Kim Bảng,xã,
osm_ward_19468647,,13,Keng Đu,xã,
osm_ward_19468648,,13,Hữu Kiệm,xã,
osm_ward_19468649,,13,Hữu Khuông,xã,
osm_ward_19468650,,13,Huồi Tụ,xã,
osm_ward_19468651,,13,Hưng Nguyên Nam,xã,
osm_ward_19468652,,13,Hưng Nguyên,xã,
osm_ward_19468653,,13,Hùng Châu,xã,
osm_ward_19468654,,13,Hùng Chân,xã,
osm_ward_19468655,,13,Hợp Minh,xã,
osm_ward_19468656,,13,Hoàng Mai,phường,
osm_ward_19468657,,13,Hoa Quân,xã,
osm_ward_19468658,,13,Hạnh Lâm,xã,
osm_ward_19468659,,13,Hải Lộc,xã,
osm_ward_19468660,,13,Hải Châu,xã,
osm_ward_19468661,,13,Giai Xuân,xã,
osm_ward_19468662,,13,Giai Lạc,xã,
osm_ward_19468663,,13,Đức Châu,xã,
osm_ward_19468664,,13,Đông Thành,xã,
osm_ward_19468665,,13,Đông Lộc,xã,
osm_ward_19468666,,13,Đông Hiếu,xã,
osm_ward_19468667,,13,Đô Lương,xã,
osm_ward_19468668,,13,Diễn Châu,xã,
osm_ward_19468669,,13,Đại Huệ,xã,
osm_ward_19468670,,13,Đại Đồng,xã,
osm_ward_19468671,,13,Cửa Lò,phường,
osm_ward_19468672,,13,Con Cuông,xã,
osm_ward_19468673,,13,Chiêu Lưu,xã,
osm_ward_19468674,,13,Châu Tiến,xã,
osm_ward_19468675,,13,Châu Lộc,xã,
osm_ward_19468676,,13,Châu Khê,xã,
osm_ward_19468677,,13,Châu Hồng,xã,
osm_ward_19468678,,13,Châu Bình,xã,
osm_ward_19468679,,13,Cát Ngạn,xã,
osm_ward_19468680,,13,Cam Phục,xã,
osm_ward_19468681,,13,Bình Minh,xã,
osm_ward_19468682,,13,Bình Chuẩn,xã,
osm_ward_19468683,,13,Bích Hào,xã,
osm_ward_19468684,,13,Bạch Ngọc,xã,
osm_ward_19468685,,13,Bạch Hà,xã,
osm_ward_19468686,,13,Bắc Lý,xã,
osm_ward_19468687,,13,Anh Sơn Đông,xã,
osm_ward_19468688,,13,Anh Sơn,xã,
osm_ward_19468689,,13,An Châu,xã,
osm_ward_19514767,,01,Phú Cát,xã,
osm_ward_19514768,,01,Yên Xuân,xã,
osm_ward_19514769,,01,Kiều Phú,xã,
osm_ward_19514770,,01,Hòa Lạc,xã,
osm_ward_19514771,,01,Hạ Bằng,xã,
osm_ward_19514772,,01,Thạch Thất,xã,
osm_ward_19514773,,01,Tây Phương,xã,
osm_ward_19514774,,01,Đoài Phương,xã,
osm_ward_19514775,,01,Yên Bài,xã,
osm_ward_19514776,,01,Tùng Thiện,phường,
osm_ward_19514777,,01,Phúc Thọ,xã,
osm_ward_19514778,,01,Hát Môn,xã,
osm_ward_19514779,,01,Liên Minh,xã,
osm_ward_19514780,,01,Phúc Lộc,xã,
osm_ward_19514781,,01,Sơn Tây,phường,
osm_ward_19514782,,01,Ba Vì,xã,
osm_ward_19514783,,01,Suối Hai,xã,
osm_ward_19514784,,01,Bất Bạt,xã,
osm_ward_19514785,,01,Quảng Oai,xã,
osm_ward_19514786,,01,Minh Châu,xã,
osm_ward_19514787,,01,Vật Lại,xã,
osm_ward_19514788,,01,Cổ Đô,xã,
osm_ward_19514789,,01,Hương Sơn,xã,
osm_ward_19514790,,01,Mỹ Đức,xã,
osm_ward_19514791,,01,Hồng Sơn,xã,
osm_ward_19514792,,01,Vân Đình,xã,
osm_ward_19514793,,01,Phúc Sơn,xã,
osm_ward_19514794,,01,Ứng Thiên,xã,
osm_ward_19514795,,01,Dân Hòa,xã,
osm_ward_19514796,,01,Thanh Oai,xã,
osm_ward_19514797,,01,Hòa Phú,xã,
osm_ward_19514798,,01,Trần Phú,xã,
osm_ward_19514799,,01,Quảng Bị,xã,
osm_ward_19514800,,01,Tam Hưng,xã,
osm_ward_19514801,,01,Bình Minh,xã,
osm_ward_19521036,,12,Yên Trường,xã,
osm_ward_19521037,,12,Yên Thọ,xã,
osm_ward_19521038,,12,Yên Thắng,xã,
osm_ward_19521039,,12,Yên Phú,xã,
osm_ward_19521040,,12,Yên Ninh,xã,
osm_ward_19521041,,12,Yên Nhân,xã,
osm_ward_19521042,,12,Yên Khương,xã,
osm_ward_19521043,,12,Yên Định,xã,
osm_ward_19521044,,12,Xuân Tín,xã,
osm_ward_19521045,,12,Xuân Thái,xã,
osm_ward_19521046,,12,Xuân Lập,xã,
osm_ward_19521047,,12,Xuân Hòa,xã,
osm_ward_19521048,,12,Xuân Du,xã,
osm_ward_19521049,,12,Xuân Chinh,xã,
osm_ward_19521050,,12,Xuân Bình,xã,
osm_ward_19521051,,12,Vĩnh Lộc,xã,
osm_ward_19521052,,12,Vạn Xuân,xã,
osm_ward_19521053,,12,Văn Phú,xã,
osm_ward_19521054,,12,Văn Nho,xã,
osm_ward_19521055,,12,Vạn Lộc,xã,
osm_ward_19521056,,12,Vân Du,xã,
osm_ward_19521057,,12,Tượng Lĩnh,xã,
osm_ward_19521058,,12,Trường Văn,xã,
osm_ward_19521059,,12,Trung Thành,xã,
osm_ward_19521060,,12,Trung Sơn,xã,
osm_ward_19521061,,12,Trung Lý,xã,
osm_ward_19521062,,12,Trung Hạ,xã,
osm_ward_19521063,,12,Trung Chính,xã,
osm_ward_19521064,,12,Triệu Sơn,xã,
osm_ward_19521065,,12,Triệu Lộc,xã,
osm_ward_19521066,,12,Tống Sơn,xã,
osm_ward_19521067,,12,Tiên Trang,xã,
osm_ward_19521068,,12,Thường Xuân,xã,
osm_ward_19521069,,12,Thượng Ninh,xã,
osm_ward_19521070,,12,Thọ Xuân,xã,
osm_ward_19521071,,12,Thọ Phú,xã,
osm_ward_19521072,,12,Thọ Ngọc,xã,
osm_ward_19521073,,12,Thọ Long,xã,
osm_ward_19521074,,12,Thọ Lập,xã,
osm_ward_19521075,,12,Thọ Bình,xã,
osm_ward_19521076,,12,Thiệu Trung,xã,
osm_ward_19521077,,12,Thiệu Toán,xã,
osm_ward_19521078,,12,Thiệu Tiến,xã,
osm_ward_19521079,,12,Thiệu Quang,xã,
osm_ward_19521080,,12,Thiệu Hóa,xã,
osm_ward_19521081,,12,Thiết Ống,xã,
osm_ward_19521082,,12,Thiên Phủ,xã,
osm_ward_19521083,,12,Thành Vinh,xã,
osm_ward_19521084,,12,Thanh Quân,xã,
osm_ward_19521085,,12,Thanh Phong,xã,
osm_ward_19521086,,12,Thanh Kỳ,xã,
osm_ward_19521087,,12,Thắng Lợi,xã,
osm_ward_19521088,,12,Thắng Lộc,xã,
osm_ward_19521089,,12,Thăng Bình,xã,
osm_ward_19521090,,12,Thạch Quảng,xã,
osm_ward_19521091,,12,Thạch Lập,xã,
osm_ward_19521092,,12,Thạch Bình,xã,
osm_ward_19521093,,12,Tây Đô,xã,
osm_ward_19521094,,12,Tân Tiến,xã,
osm_ward_19521095,,12,Tân Thành,xã,
osm_ward_19521096,,12,Tân Ninh,xã,
osm_ward_19521097,,12,Tam Thanh,xã,
osm_ward_19521098,,12,Tam Lư,xã,
osm_ward_19521099,,12,Tam Chung,xã,
osm_ward_19521100,,12,Sơn Thủy,xã,
osm_ward_19521101,,12,Sơn Điện,xã,
osm_ward_19521102,,12,Sao Vàng,xã,
osm_ward_19521103,,12,Quý Lương,xã,
osm_ward_19521104,,12,Quý Lộc,xã,
osm_ward_19521105,,12,Quảng Yên,xã,
osm_ward_19521106,,12,Quang Trung,phường,
osm_ward_19521107,,12,Quảng Ninh,xã,
osm_ward_19521108,,12,Quảng Ngọc,xã,
osm_ward_19521109,,12,Quảng Chính,xã,
osm_ward_19521110,,12,Quang Chiểu,xã,
osm_ward_19521111,,12,Quảng Bình,xã,
osm_ward_19521112,,12,Quan Sơn,xã,
osm_ward_19521113,,12,Pù Nhi,xã,
osm_ward_19521114,,12,Pù Luông,xã,
osm_ward_19521115,,12,Phú Xuân,xã,
osm_ward_19521116,,12,Phú Lệ,xã,
osm_ward_19521117,,12,Nông Cống,xã,
osm_ward_19521118,,12,Như Xuân,xã,
osm_ward_19521119,,12,Như Thanh,xã,
osm_ward_19521120,,12,Nhi Sơn,xã,
osm_ward_19521121,,12,Nguyệt Ấn,xã,
osm_ward_19521122,,12,Ngọc Trạo,xã,
osm_ward_19521123,,12,Ngọc Liên,xã,
osm_ward_19521124,,12,Ngọc Lặc,xã,
osm_ward_19521125,,12,Nga Thắng,xã,
osm_ward_19521126,,12,Nga Sơn,xã,
osm_ward_19521127,,12,Nga An,xã,
osm_ward_19521128,,12,Nam Xuân,xã,
osm_ward_19521129,,12,Nam Sầm Sơn,phường,
osm_ward_19521130,,12,Na Mèo,xã,
osm_ward_19521131,,12,Mường Mìn,xã,
osm_ward_19521132,,12,Mường Lý,xã,
osm_ward_19521133,,12,Mường Lát,xã,
osm_ward_19521134,,12,Mường Chanh,xã,
osm_ward_19521135,,12,Minh Sơn,xã,
osm_ward_19521136,,12,Mậu Lâm,xã,
osm_ward_19521137,,12,Lưu Vệ,xã,
osm_ward_19521138,,12,Lương Sơn,xã,
osm_ward_19521139,,12,Luận Thành,xã,
osm_ward_19521140,,12,Lĩnh Toại,xã,
osm_ward_19521141,,12,Linh Sơn,xã,
osm_ward_19521142,,12,Lam Sơn,xã,
osm_ward_19521143,,12,Kim Tân,xã,
osm_ward_19521144,,12,Kiên Thọ,xã,
osm_ward_19521145,,12,Hợp Tiến,xã,
osm_ward_19521146,,12,Hồi Xuân,xã,
osm_ward_19521147,,12,Hoạt Giang,xã,
osm_ward_19521148,,12,Hoằng Tiến,xã,
osm_ward_19521149,,12,Hoằng Thanh,xã,
osm_ward_19521150,,12,Hoằng Sơn,xã,
osm_ward_19521151,,12,Hoằng Phú,xã,
osm_ward_19521152,,12,Hoằng Lộc,xã,
osm_ward_19521153,,12,Hoằng Hóa,xã,
osm_ward_19521154,,12,Hoằng Giang,xã,
osm_ward_19521155,,12,Hoằng Châu,xã,
osm_ward_19521156,,12,Hóa Quỳ,xã,
osm_ward_19521157,,12,Hoa Lộc,xã,
osm_ward_19521158,,12,Hồ Vương,xã,
osm_ward_19521159,,12,Hiền Kiệt,xã,
osm_ward_19521160,,12,Hậu Lộc,xã,
osm_ward_19521161,,12,Hà Trung,xã,
osm_ward_19521162,,12,Hà Long,xã,
osm_ward_19521163,,12,Giao An,xã,
osm_ward_19521164,,12,Đồng Tiến,xã,
osm_ward_19521165,,12,Đông Thành,xã,
osm_ward_19521166,,12,Đồng Lương,xã,
osm_ward_19521167,,12,Định Tân,xã,
osm_ward_19521168,,12,Định Hòa,xã,
osm_ward_19521169,,12,Điền Quang,xã,
osm_ward_19521170,,12,Điền Lư,xã,
osm_ward_19521171,,12,Công Chính,xã,
osm_ward_19521172,,12,Cổ Lũng,xã,
osm_ward_19521173,,12,Cẩm Vân,xã,
osm_ward_19521174,,12,Cẩm Tú,xã,
osm_ward_19521175,,12,Cẩm Thủy,xã,
osm_ward_19521176,,12,Cẩm Thạch,xã,
osm_ward_19521177,,12,Cẩm Tân,xã,
osm_ward_19521178,,12,Bỉm Sơn,phường,
osm_ward_19521179,,12,Biện Thượng,xã,
osm_ward_19521180,,12,Bát Mọt,xã,
osm_ward_19521181,,12,Bá Thước,xã,
osm_ward_19521182,,12,Ba Đình,xã,
osm_ward_19521183,,12,An Nông,xã,
osm_ward_19522998,,18,Trung Thành,phường,
osm_ward_19523082,,18,Vạn Xuân,phường,
osm_ward_19526247,,18,Phổ Yên,phường,
osm_ward_19526283,,18,Phúc Thuận,phường,
osm_ward_19526291,,18,Thành Công,xã,
osm_ward_19529171,,18,Phượng Tiến,xã,
osm_ward_19529172,,18,Định Hóa,xã,
osm_ward_19537811,,08,Sín Thầu,xã,
osm_ward_19537914,,08,Mường Nhé,xã,
osm_ward_19537915,,07,Mường Toong,xã,
osm_ward_19537916,,08,Nậm Kè,xã,
osm_ward_19539140,,22,Yên Từ,xã,
osm_ward_19539141,,22,Yên Thắng,phường,
osm_ward_19539142,,22,Yên Sơn,phường,
osm_ward_19539143,,22,Yên Mô,xã,
osm_ward_19539144,,22,Yên Mạc,xã,
osm_ward_19539145,,22,Yên Khánh,xã,
osm_ward_19539146,,22,Yên Đồng,xã,
osm_ward_19539147,,22,Yên Cường,xã,
osm_ward_19539148,,22,Ý Yên,xã,
osm_ward_19539149,,22,Vũ Dương,xã,
osm_ward_19539150,,22,Vụ Bản,xã,
osm_ward_19539151,,22,Vĩnh Trụ,xã,
osm_ward_19539152,,22,Vạn Thắng,xã,
osm_ward_19539153,,22,Trung Sơn,phường,
osm_ward_19539154,,22,Trực Ninh,xã,
osm_ward_19539155,,22,Trần Thương,xã,
osm_ward_19539156,,22,Tiên Sơn,phường,
osm_ward_19539157,,22,Thanh Sơn,xã,
osm_ward_19539158,,22,Thành Nam,phường,
osm_ward_19539159,,22,Thanh Liêm,xã,
osm_ward_19539160,,22,Thanh Lâm,xã,
osm_ward_19539161,,22,Thanh Bình,xã,
osm_ward_19539162,,22,Tây Hoa Lư,phường,
osm_ward_19539163,,22,Tân Thanh,xã,
osm_ward_19539164,,22,Tân Minh,xã,
osm_ward_19539165,,22,Tam Điệp,phường,
osm_ward_19539166,,22,Tam Chúc,phường,
osm_ward_19539167,,22,Rạng Đông,xã,
osm_ward_19539168,,22,Quỳnh Lưu,xã,
osm_ward_19539169,,22,Quỹ Nhất,xã,
osm_ward_19539170,,22,Quang Hưng,xã,
osm_ward_19539171,,22,Phù Vân,phường,
osm_ward_19539172,,22,Phú Sơn,xã,
osm_ward_19539173,,22,Phủ Lý,phường,
osm_ward_19539174,,22,Phú Long,xã,
osm_ward_19539175,,22,Phong Doanh,xã,
osm_ward_19539176,,22,Ninh Giang,xã,
osm_ward_19539177,,22,Ninh Cường,xã,
osm_ward_19539178,,22,Nho Quan,xã,
osm_ward_19539179,,22,Nhân Hà,xã,
osm_ward_19539180,,22,Nguyễn Úy,phường,
osm_ward_19539181,,22,Nghĩa Sơn,xã,
osm_ward_19539182,,22,Nghĩa Lâm,xã,
osm_ward_19539183,,22,Nghĩa Hưng,xã,
osm_ward_19539184,,22,Nam Xang,xã,
osm_ward_19539185,,22,Nam Trực,xã,
osm_ward_19539186,,22,Nam Ninh,xã,
osm_ward_19539187,,22,Nam Minh,xã,
osm_ward_19539188,,22,Nam Lý,xã,
osm_ward_19539189,,22,Nam Hồng,xã,
osm_ward_19539190,,22,Nam Hoa Lư,phường,
osm_ward_19539191,,22,Nam Đồng,xã,
osm_ward_19539192,,22,Minh Thái,xã,
osm_ward_19539193,,22,Minh Tân,xã,
osm_ward_19539194,,22,Lý Thường Kiệt,phường,
osm_ward_19539195,,22,Lý Nhân,xã,
osm_ward_19539196,,22,Liên Minh,xã,
osm_ward_19539197,,22,Liêm Tuyền,phường,
osm_ward_19539198,,22,Liêm Hà,xã,
osm_ward_19539199,,22,Lê Hồ,phường,
osm_ward_19539200,,22,Kim Thanh,phường,
osm_ward_19539201,,22,Kim Bảng,phường,
osm_ward_19539202,,22,Khánh Trung,xã,
osm_ward_19539203,,22,Khánh Thiện,xã,
osm_ward_19539204,,22,Khánh Nhạc,xã,
osm_ward_19539205,,22,Khánh Hội,xã,
osm_ward_19539206,,22,Hồng Quang,phường,
osm_ward_19539207,,22,Hồng Phong,xã,
osm_ward_19539208,,22,Hoa Lư,phường,
osm_ward_19539209,,22,Hiển Khánh,xã,
osm_ward_19539210,,22,Hà Nam,phường,
osm_ward_19539211,,22,Gia Viễn,xã,
osm_ward_19539212,,22,Gia Vân,xã,
osm_ward_19539213,,22,Gia Tường,xã,
osm_ward_19539214,,22,Gia Trấn,xã,
osm_ward_19539215,,22,Gia Phong,xã,
osm_ward_19539216,,22,Gia Lâm,xã,
osm_ward_19539217,,22,Gia Hưng,xã,
osm_ward_19539218,,22,Duy Tiên,phường,
osm_ward_19539219,,22,Duy Tân,phường,
osm_ward_19539220,,22,Duy Hà,phường,
osm_ward_19539221,,22,Đồng Văn,phường,
osm_ward_19539222,,22,Đồng Thịnh,xã,
osm_ward_19539223,,22,Đồng Thái,xã,
osm_ward_19539224,,22,Đông Hoa Lư,phường,
osm_ward_19539225,,22,Đại Hoàng,xã,
osm_ward_19539226,,22,Cúc Phương,xã,
osm_ward_19539227,,22,Cổ Lễ,xã,
osm_ward_19539228,,22,Châu Sơn,phường,
osm_ward_19539229,,22,Cát Thành,xã,
osm_ward_19539230,,22,Bình Sơn,xã,
osm_ward_19539231,,22,Bình Mỹ,xã,
osm_ward_19539232,,22,Bình Lục,xã,
osm_ward_19539233,,22,Bình Giang,xã,
osm_ward_19539234,,22,Bình An,xã,
osm_ward_19539235,,22,Bắc Lý,xã,
osm_ward_19541827,,21,Yên Mỹ,xã,
osm_ward_19541828,,21,Xuân Trúc,xã,
osm_ward_19541829,,21,Vũ Tiên,xã,
osm_ward_19541830,,21,Vũ Thư,xã,
osm_ward_19541831,,21,Vũ Quý,xã,
osm_ward_19541832,,21,Vũ Phúc,phường,
osm_ward_19541833,,21,Việt Yên,xã,
osm_ward_19541834,,21,Việt Tiến,xã,
osm_ward_19541835,,21,Vạn Xuân,xã,
osm_ward_19541836,,21,Văn Giang,xã,
osm_ward_19541837,,21,Triệu Việt Vương,xã,
osm_ward_19541838,,21,Trần Lãm,phường,
osm_ward_19541839,,21,Trần Hưng Đạo,phường,
osm_ward_19541840,,21,Trà Lý,phường,
osm_ward_19541841,,21,Trà Giang,xã,
osm_ward_19541842,,21,Tống Trân,xã,
osm_ward_19541843,,21,Tiên Tiến,xã,
osm_ward_19541844,,21,Tiên Lữ,xã,
osm_ward_19541845,,21,Tiên La,xã,
osm_ward_19541846,,21,Tiên Hưng,xã,
osm_ward_19541847,,21,Tiên Hoa,xã,
osm_ward_19541848,,21,Tiền Hải,xã,
osm_ward_19541849,,21,Thụy Anh,xã,
osm_ward_19541850,,21,Thượng Hồng,phường,
osm_ward_19541851,,21,Thư Vũ,xã,
osm_ward_19541852,,21,Thư Trì,xã,
osm_ward_19541853,,21,Thần Khê,xã,
osm_ward_19541854,,21,Thái Thụy,xã,
osm_ward_19541855,,21,Thái Ninh,xã,
osm_ward_19541856,,21,Thái Bình,phường,
osm_ward_19541857,,21,Tây Tiền Hải,xã,
osm_ward_19541858,,21,Tây Thụy Anh,xã,
osm_ward_19541859,,21,Tây Thái Ninh,xã,
osm_ward_19541860,,21,Tân Tiến,xã,
osm_ward_19541861,,21,Tân Thuận,xã,
osm_ward_19541862,,21,Tân Hưng,xã,
osm_ward_19541863,,21,Sơn Nam,phường,
osm_ward_19541864,,21,Quỳnh Phụ,xã,
osm_ward_19541865,,21,Quỳnh An,xã,
osm_ward_19541866,,21,Quang Lịch,xã,
osm_ward_19541867,,21,Quang Hưng,xã,
osm_ward_19541868,,21,Phụng Công,xã,
osm_ward_19541869,,21,Phụ Dực,xã,
