street_id,province_id,district_id,name,street_type
osm_street_way_145692966,29,,Đường Duơng Diên Nghệ,street
osm_street_way_1456958274,19,,Ngõ Đại Phúc,street
osm_street_way_1456988244,21,,Cầu vượt nút giao Khánh Hoà,street
osm_street_way_145699321,29,,Đường Hàm Nghi,street
osm_street_way_145705615,29,,Hẻm 1510 Quốc Lộ 51,street
osm_street_way_145705648,29,,Đường Hồ Văn Huê,street
osm_street_way_145707140,32,,Đường Đình,street
osm_street_way_145707225,32,,Nguyễn Thiện Thuật,street
osm_street_way_145707231,32,,Cầu Ngã 3 Cán Cờ,street
osm_street_way_145707263,32,,Phan Châu Trinh,street
osm_street_way_145707281,32,,An Dương Vương,street
osm_street_way_145707283,32,,Cầu Cả Bàng,street
osm_street_way_145707287,32,,Đinh Hữu Thuật,street
osm_street_way_145707289,32,,Nguyễn Tất Thành,highway
osm_street_way_145707317,32,,Cầu Đốt,street
osm_street_way_145707341,32,,Long Thành Cán Cờ,street
osm_street_way_145707363,32,,Nguyễn Trường Tộ,street
osm_street_way_145707366,32,,Lê Quang Định,street
osm_street_way_145707368,32,,Đường số 4,street
osm_street_way_145707369,32,,Đồ Chiểu,street
osm_street_way_145707371,32,,Hoàng Diệu,street
osm_street_way_145707377,32,,Lê Thánh Tông,street
osm_street_way_145707380,32,,Âu Cơ,street
osm_street_way_145707392,32,,Hồ Tùng Mậu,street
osm_street_way_145707396,32,,Ngô Thời Nhiệm,street
osm_street_way_145707478,32,,Cầu Hòa Long,highway
osm_street_way_145707480,32,,Cầu Rạch Giông,highway
osm_street_way_145707485,32,,Đường tỉnh 851,highway
osm_street_way_145713250,29,,Đường 3 Tháng 2,street
osm_street_way_145713253,29,,Đường Đinh Quang Ân,street
osm_street_way_145713265,29,,Bắc Sơn Long Thành,highway
osm_street_way_145713268,29,,Trường Chinh,street
osm_street_way_145713283,29,,Đinh Quang Ân,street
osm_street_way_145713292,29,,Trảng Bom Đồi 61,highway
osm_street_way_145735575,27,,Đường số 55,street
osm_street_way_145735587,27,,Đường số 22,street
osm_street_way_1457382903,29,,Bảo Vinh Bảo Quang,street
osm_street_way_1457382904,29,,Bảo Quang Bàu Cối,street
osm_street_way_145762922,32,,Cầu Cồn Quạ 1,street
osm_street_way_1457688230,30,,Cặp kênh T7,street
osm_street_way_1457688545,30,,Cầu kênh T3,street
osm_street_way_1457815073,01,,Hẻm 32/15/23 Phố An Dương,street
osm_street_way_1457987180,04,,Nại Thịnh 9,street
osm_street_way_145801852,29,,Bưng Môn,street
osm_street_way_145812307,29,,Hẻm 242 Nguyễn Khắc Hiếu,street
osm_street_way_145812318,29,,Nguyễn Khắc Hiếu,street
osm_street_way_145812332,29,,Nguyễn Hoàng,street
osm_street_way_145817042,29,,Đường tỉnh 777C,street
osm_street_way_145817055,29,,Phan Đăng Lưu,street
osm_street_way_1458203152,01,,Ngõ 146 Phố Định Công Hạ,street
osm_street_way_1458225551,29,,Cầu Rạch Rớ,highway
osm_street_way_1458312399,29,,Hoa Lư,street
osm_street_way_1458317620,19,,Phố Hoàng Hoa Thám,street
osm_street_way_1458504765,01,,Ngách 122/77 Phố Do Nha,street
osm_street_way_1458904730,32,,Cầu Lớn,highway
osm_street_way_1458977353,27,,Hẻm 308 Thống Nhất,street
osm_street_way_1459189521,30,,Đường Lái Mai,street
osm_street_way_1459212696,28,,Đường Số 95,street
osm_street_way_1459215157,06,,Kiệt 162 Phan Bội Châu,street
osm_street_way_1459245586,04,,Kiệt 1 Đường ĐH409 Thôn Lệ Sơn Nam,street
osm_street_way_1459264077,05,,Vòng xoay Cảng Cái Cui,highway
osm_street_way_1459441952,30,,Đương Nông Trường,street
osm_street_way_1459442297,01,,Ngách 612/2 Đường Lạc Long Quân,street
osm_street_way_1459465723,06,,Kiệt 21 Châu Sơn,street
osm_street_way_1459495393,01,,Cầu Nhật Tân Làn xe máy,highway
osm_street_way_1459736023,01,,San Hô 25,street
osm_street_way_1459740859,04,,Kiệt 340 Nguyễn Phước Nguyên,street
osm_street_way_1459985021,01,,Đại lộ Ngọc Trai,highway
osm_street_way_1460204446,01,,Ánh Dương 17,street
osm_street_way_1460208754,24,,Cầu An Tân 2,highway
osm_street_way_1460208767,24,,Vòng Xoay Cầu Bàn Thạch,highway
osm_street_way_146022025,29,,Đường Tập đoàn 7 Phước Bình,street
osm_street_way_146022027,29,,Đường số 7A,street
osm_street_way_146022030,29,,Đường N2 2,street
osm_street_way_146022031,29,,Đường số 2A,street
osm_street_way_146022032,29,,Đường số 1B,street
osm_street_way_1460232689,01,,Thời Đại 11,street
osm_street_way_1460232690,01,,Vịnh Thiên Đường 5,street
osm_street_way_1460232693,01,,Phố Biển 16,street
osm_street_way_146027725,29,,Bàu Cạn,street
osm_street_way_146027752,29,,Cầu Quán Tre,highway
osm_street_way_146029471,29,,Kim Đồng,street
osm_street_way_146037320,29,,Ngã Sáu Đá Bạc,highway
osm_street_way_146037344,29,,Bình Giã Quảng Thành,street
osm_street_way_146037348,29,,Đường tỉnh 996,highway
osm_street_way_1460404130,01,,Phố Biển 3,street
osm_street_way_1460404131,01,,Phố Biển 7,street
osm_street_way_1460404132,01,,Phố Biển 8,street
osm_street_way_1460407492,04,,Kiệt 10 Thôn Phú Hòa 2,street
osm_street_way_146041165,29,,Xuân Sơn Đá Bạc,street
osm_street_way_146041210,29,,Đường Bình Giã Xuân Sơn,street
osm_street_way_146051844,29,,Đường N5,street
osm_street_way_146051847,29,,Đường N3,street
osm_street_way_146051849,29,,Đường D3,street
osm_street_way_146051854,29,,Đường X4,street
osm_street_way_146051857,29,,Đường D1,street
osm_street_way_146051859,29,,Nguyễn Thị Tươi,street
osm_street_way_146051865,29,,Thuận Giao 20,street
osm_street_way_146051869,29,,Đường D12,street
osm_street_way_146051870,29,,Đường D8,street
osm_street_way_146051872,29,,Đường N10,street
osm_street_way_146051873,29,,Đường D4,street
osm_street_way_146051876,29,,Thuận Giao 16,street
osm_street_way_146051881,29,,Từ Văn Phước,street
osm_street_way_146051884,29,,Đường C4,street
osm_street_way_146051905,29,,Đường N2,street
osm_street_way_146051909,29,,Đường C1,street
osm_street_way_146051917,29,,Đường X3,street
osm_street_way_146051918,29,,Đường D6,street
osm_street_way_146051921,29,,Đường D2,street
osm_street_way_146051922,29,,Đường N4,street
osm_street_way_146051927,29,,Đường X1,street
osm_street_way_146051931,29,,Đường X2,street
osm_street_way_146051944,29,,Đường C3,street
osm_street_way_146051949,29,,Nguyễn Thị Khắp,street
osm_street_way_146051950,29,,Đường D10,street
osm_street_way_146051953,29,,Đường Lê Thị Trung,street
osm_street_way_146051962,29,,Đường Bình Chuẩn 21,street
osm_street_way_1460525939,01,,Ngách 48/14 Đường Ngọc Hồi,street
osm_street_way_146053587,29,,Nguyễn Du,highway
osm_street_way_146057343,29,,Đường V,street
osm_street_way_146057377,29,,Đường E,street
osm_street_way_146057402,29,,Đường G,street
osm_street_way_146057407,29,,Đường B,street
osm_street_way_146057414,29,,Đường Q,street
osm_street_way_146057429,29,,Đường K,street
osm_street_way_146057436,29,,Đường R,street
osm_street_way_146057451,29,,Đường S,street
osm_street_way_146057456,29,,Đường So1,street
osm_street_way_146057462,29,,Đường A,street
osm_street_way_146057464,29,,Đường L,street
osm_street_way_146057483,29,,Đường M,street
osm_street_way_146057487,29,,Ngô Thì Nhậm,street
osm_street_way_1460666132,04,,Kiệt 21/8 Dũng Sĩ Thanh Khê,street
osm_street_way_1460666133,04,,Kiệt 291 Yên Khê 2,street
osm_street_way_1460687810,31,,Đường vô chợ Sơn Đốc,street
osm_street_way_1460688627,06,,Kiệt 52 Kim Long,street
osm_street_way_1460704748,29,,Hẻm 497 Xa Lộ Hà Nội,street
osm_street_way_146070983,29,,Hẻm 633 Phú Lợi,street
osm_street_way_146070985,30,,Đường số 6,street
osm_street_way_146070991,29,,Nguyễn Thái Bình,street
osm_street_way_146070995,30,,Đường Số 3 GĐ 2,street
osm_street_way_146071002,29,,Hẻm 669 Phú Lợi,street
osm_street_way_146071003,30,,Trương Định,street
osm_street_way_146071010,29,,Đướng số 2,street
osm_street_way_146071011,30,,Nguyễn Đức Thuận,street
osm_street_way_146071014,30,,Hoàng Hoa Thám,street
osm_street_way_146071016,30,,Đường N4,street
osm_street_way_146071019,29,,Trần Văn Ơn,street
osm_street_way_146071026,29,,Đường DX 043,street
osm_street_way_146075740,30,,Hẻm 121 Phạm Ngọc Thạch,street
osm_street_way_146075748,29,,Đường DX 042,street
osm_street_way_146075751,30,,Cầu Bà Sảng,street
osm_street_way_146075753,30,,Hồ Văn Cống,street
osm_street_way_146075755,29,,Đường DX 041,street
osm_street_way_146075770,30,,Nguyễn Văn Lộng,street
osm_street_way_1460945916,32,,Cầu Rạch 2,highway
osm_street_way_1460945920,32,,Cầu Rạch 1,highway
osm_street_way_1460971103,30,,Hẻm 348 Thích Quảng Đức,street
osm_street_way_1461305078,01,,Ngách 61/72 Phố Bằng Liệt,street
osm_street_way_1461305085,01,,Hẻm 89/19/47 Phố Bằng Liệt,street
osm_street_way_1461435117,21,,Ngõ 31 Trần Thủ Độ,street
osm_street_way_1461437141,21,,Đường Số 18,street
osm_street_way_1461446506,04,,Kiệt 1/108 Phạm Như Xương,street
osm_street_way_1461474228,06,,Kiệt 53 Trần Phú,street
osm_street_way_1461576061,28,,Đường tỉnh 649,highway
osm_street_way_146164361,34,,Phùng Hưng,street
osm_street_way_146164364,34,,Hồ Thị Nghiêm,street
osm_street_way_146172324,33,,Nguyễn Mai,street
osm_street_way_146172328,33,,Nguyễn Ngọc Cung,street
osm_street_way_146172335,33,,Lưu Hữu Phước,street
osm_street_way_146172338,33,,Lê Anh Xuân,street
osm_street_way_146172346,33,,Mười Chín Tháng Năm,street
osm_street_way_146172351,33,,Lê Vĩnh Hòa,street
osm_street_way_146172352,33,,Quách Văn Phẩm,street
osm_street_way_146172356,33,,Trần Văn Ơn,street
osm_street_way_146172361,33,,Nguyễn Bỉnh Khiêm,street
osm_street_way_146172362,33,,Quang Trung,street
osm_street_way_146175906,33,,Bông Văn Dĩa,street
osm_street_way_146175907,33,,Huỳnh Ngọc Điệp,street
osm_street_way_146175910,33,,Lê Lợi,street
osm_street_way_146175912,33,,Tô Hiến Thành,street
osm_street_way_146175913,33,,Nguyễn Thái Bình,street
osm_street_way_146175914,33,,Lê Khắc Xương,street
osm_street_way_146175916,33,,Phạm Văn Ký,street
osm_street_way_146175917,33,,Nguyễn Văn Biên,street
osm_street_way_146180153,33,,Nguyễn Hữu Lê,street
osm_street_way_146180154,33,,Huỳnh Phi Hùng,street
osm_street_way_146180156,33,,Hoàng Diệu,street
osm_street_way_146180157,33,,Đại Đức Hữu Nhem,street
osm_street_way_146180158,33,,Số 3,street
osm_street_way_146180159,33,,Nguyễn Văn Bảy,street
osm_street_way_146180160,33,,Châu Văn Liêm,street
osm_street_way_146180162,33,,Nguyễn Thị Nho,street
osm_street_way_146180163,33,,Triệu Quốc Đạt,street
osm_street_way_146180165,33,,Đường Hoa Lư,street
osm_street_way_146180166,33,,Tuệ Tĩnh,street
osm_street_way_146180167,33,,Đỗ Thừa Tự,street
osm_street_way_146180171,33,,Phan Đình Giót,street
osm_street_way_146180172,33,,Đinh Tiên Hoàng,street
osm_street_way_146180173,33,,Lý Thái Tôn,street
osm_street_way_146180174,33,,Đề Thám,street
osm_street_way_146180176,33,,Nam Cao,street
osm_street_way_146180177,33,,Đỗ Thừa Luông,street
osm_street_way_1461813059,01,,KCN Nam Bình Xuyên,street
osm_street_way_1462018752,20,,Đường vành đai 5,highway
osm_street_way_1462058358,01,,Ngõ 1M đường La Tinh 1,street
osm_street_way_1462069764,01,,Ngõ 406 Đường Ninh Hiệp,street
osm_street_way_146222103,29,,Đường Phước Bình,street
osm_street_way_146224269,29,,Lê Đi,street
osm_street_way_146224271,29,,Hẻm 132,street
osm_street_way_146224294,29,,Đinh Phú Sỹ,street
osm_street_way_146224296,29,,Nguyễn Văn Bình,street
osm_street_way_146234279,29,,Đường Hà Nam,street
osm_street_way_146237516,29,,Hẻm 1423 Đường Bùi Văn Hòa,street
osm_street_way_146239300,32,,Cầu Tân Thạnh,highway
osm_street_way_146239306,32,,Trần Văn Giàu,highway
osm_street_way_146239307,32,,Đường tỉnh 870,highway
osm_street_way_146239309,32,,Đường tỉnh 829,highway
osm_street_way_146239312,32,,ĐT. 837,highway
osm_street_way_146239315,32,,Đường tỉnh 865,highway
osm_street_way_146239318,32,,Đường tỉnh 864,highway
osm_street_way_146239329,32,,Đường tỉnh 876,highway
osm_street_way_1462398614,29,,Tân Hiệp,street
osm_street_way_146253549,29,,Đường huyện 502,street
osm_street_way_146253568,29,,Đường Bố Mua,street
osm_street_way_146253570,29,,Đường Phan Bội Châu,street
osm_street_way_146253578,29,,Đường huyện 501,street
osm_street_way_146253588,29,,Đường Công Chúa Ngọc Hân,street
osm_street_way_146253593,29,,Đường 19 tháng 5,street
osm_street_way_146267243,06,,Đường Văn Thánh,highway
osm_street_way_1462720865,19,,Cầu Phú Lợi,highway
osm_street_way_1462801270,01,,Ngõ 2 Nam Đuống,street
osm_street_way_1462825295,04,,Kiệt 120 Lý Thái Tổ,street
osm_street_way_146320737,32,,Phan Văn Đáng,street
osm_street_way_146320788,29,,Cầu Phước Lý,highway
osm_street_way_1463353271,29,,Cầu Suối Ràng,highway
osm_street_way_146345046,02,,Đường Dương Công Khi,highway
osm_street_way_1463669466,20,,Ngõ 24 Đào Sư Tích,street
osm_street_way_1463669467,20,,Ngõ 16 Đào Sư Tích,street
osm_street_way_146374957,32,,Kinh Mới,street
osm_street_way_146374962,32,,Đường Ngã Cái,street
osm_street_way_146374968,32,,Đường Kinh Mới,street
osm_street_way_146374970,32,,Cầu Kinh Mới,street
osm_street_way_146374978,32,,Cầu Tầm Quờn,highway
osm_street_way_146375016,32,,Cầu Cái Đôi,highway
osm_street_way_146375062,32,,Đường Rạch Miễu,street
osm_street_way_146384982,29,,Tạ Uyên,street
osm_street_way_146384983,29,,Hà Huy Giáp,street
osm_street_way_146384989,29,,Hoàng Tam Kỳ,street
osm_street_way_146384996,29,,Lê Thánh Tông,street
osm_street_way_146385009,29,,Hoàng Minh Châu,street
osm_street_way_146385031,29,,Nguyễn Văn Cừ,street
osm_street_way_146386034,29,,Hẻm 143 Lê Duẩn,street
osm_street_way_146386035,29,,Võ Thị Sáu,street
osm_street_way_146389165,29,,Nguyễn Hải,street
osm_street_way_146389264,29,,Đường Tôn Đức Thắng,street
osm_street_way_146392919,32,,Phan Văn Tình,highway
osm_street_way_146392923,32,,Trưng Nhị,highway
osm_street_way_146392928,32,,Đường tỉnh 818,highway
osm_street_way_146392932,32,,Cầu Cây Gáo,highway
osm_street_way_1464088043,29,,Vòng xoay Cổng 11,highway
osm_street_way_1464134021,01,,Ngách 357/1 Đường Tam Trinh,street
osm_street_way_1464279812,28,,Road to Vietnam Border,highway
osm_street_way_1464303825,20,,Trịnh Như,street
osm_street_way_1464303826,20,,Nguyễn Huy Bính,street
osm_street_way_146439555,32,,Kinh Xáng,street
osm_street_way_146439557,32,,Đường Mương Khai,street
osm_street_way_146439563,32,,Cả Ngây,street
osm_street_way_146439572,32,,Mù U,street
osm_street_way_146439575,32,,Tầm Quờn,street
osm_street_way_146439580,32,,Đường Rạch Ông Đình Đầu Kinh,street
osm_street_way_146439592,32,,Tầm Quờn bờ nghịch,street
osm_street_way_146439628,32,,Xẻo Lò,street
osm_street_way_146439647,32,,Cầu Kênh Cụt,street
osm_street_way_146439649,32,,Cầu Vả Ngây,highway
osm_street_way_146439655,32,,Rạch Gia,street
osm_street_way_146439657,32,,Đường Cả Ngây,street
osm_street_way_146439662,32,,Đường số 13,street
osm_street_way_146439670,32,,Kinh Xáng Rạch Gia,street
osm_street_way_146439716,32,,Đường số 7,highway
osm_street_way_1464515921,31,,Thành Công Đa Lộc,street
osm_street_way_1464515923,31,,Cầu Đa Lộc,street
osm_street_way_1464516877,29,,Hẻm 87 Đường Tân An,street
osm_street_way_1464530479,31,,Hẻm 16 Đường 3 Tháng 2,street
osm_street_way_1464533722,20,,Ngõ 1 Ngô Đạt Dụng,street
osm_street_way_1464538244,31,,Hà Thị Nhạn,street
osm_street_way_1464538383,20,,Hoàng Văn Thái,street
osm_street_way_1464540334,31,,Nguyễn Thị Được,street
osm_street_way_146468334,32,,Rạch Bà Nhiêu,street
osm_street_way_146468335,32,,Rạch Cua Đinh,street
osm_street_way_146468336,32,,Huyện lộ Ngô Gia Tự,street
osm_street_way_146468337,32,,Đường Cua Đinh,street
osm_street_way_146468353,32,,Bà Nhan,street
osm_street_way_146468367,32,,Cầu Cua Đinh,street
osm_street_way_146468378,32,,Cầu Đu Đủ,street
osm_street_way_146468383,32,,Cầu Ông Chánh,street
osm_street_way_146468384,32,,Cầu Làng Nghề,street
osm_street_way_146468389,32,,Cầu Ông Cả Khạp,street
osm_street_way_146468415,32,,Cầu Bà Nhiêu,street
osm_street_way_146468418,32,,Cầu Rạch Chàm,street
osm_street_way_146468427,32,,Cầu Rạch Dầu,street
osm_street_way_146468437,32,,Rạch Ông Chánh,street
osm_street_way_146468440,32,,Đường Tân An,street
osm_street_way_146468442,32,,Đường Bà Tám Ông Đình,street
osm_street_way_146468459,32,,Đường Tân Phú,street
osm_street_way_146468462,32,,Đường Chùa,street
osm_street_way_146468475,32,,Rạch Ông Cả Khạp,street
osm_street_way_146468485,32,,Cầu Rạch Chùa,highway
osm_street_way_1464859125,01,,Ngõ 158 Nguyễn Sơn,street
osm_street_way_1464859126,01,,Ngách 158/21 Phố Nguyễn Sơn,street
osm_street_way_1464859128,01,,Ngách 390/15 Đường Nguyễn Văn Cừ,street
osm_street_way_1464859129,01,,Ngõ 26 Phố Lâm Hạ,street
osm_street_way_1464859130,01,,Ngõ 110 Phố Hoàng Như Tiếp,street
osm_street_way_1464988187,19,,Cầu Thụy Vân,highway
osm_street_way_1465071377,01,,Đại Dương,street
osm_street_way_1465492991,24,,Hẻm 653 Nguyễn Huệ,street
osm_street_way_1465518009,27,,Hẻm 39 Ngô Thì Sỹ,street
osm_street_way_1465531828,17,,Ngõ 235 Hòa Bình,street
osm_street_way_1465650306,01,,Đường Đồng Bát A,street
osm_street_way_1465650307,01,,Dãy C8,street
osm_street_way_1465767811,21,,Ngách 2/55 Đường Thành Công,street
osm_street_way_146588757,32,,Đường Phụ Thành Cái Sơn,street
osm_street_way_146588769,32,,Cầu Bồ Đề,street
osm_street_way_146588780,32,,Cầu Đình,street
osm_street_way_146588795,32,,Cầu Kênh Ông Phật,street
osm_street_way_146588805,32,,Cầu Ấp Tân Hưng,highway
osm_street_way_146588850,32,,Bến Kho,street
osm_street_way_146588852,32,,Vàm Cái Sơn,street
osm_street_way_146588858,32,,Đường Cái Sơn Phụ Thành,street
osm_street_way_146588861,32,,Đường Ấp Tân Lợi,street
